FROM_CODE,FROM_DISPLAY_NM,TO_UNIQUE_ID,TO_SUBJECT_AREA,TO_CODE,TO_DISPLAY_NM,CODE_TRANSLATION_REQUIRED,NBS_CODE_SYSTEM_CD,NBS_CODE_SYSTEM_DESC_TXT,FROM_CODE_SYSTEM_CD,FROM_CODE_SYSTEM_DESC_TXT
P,POSITIVE,LAB121,LAB_REPORT,P,POSITIVE,NO,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
2,"Yes, Probable",STD102,MORBIDITY_REPORT,P,"P - Yes, Probable",Yes,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
P,PRENATAL,NBS149,MORBIDITY_REPORT,P,Prenatal,No,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
P1,"PARTNER, SEX",NBS110,CASE,P1,"P1 - Partner, Sex",No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
P1,"PARTNER, SEX",NBS270,CASE,P1,"P1 - Partner, Sex",No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
P1,SEX PARTNER,CON144,CONTACT_RECORD,P1,"P1 - Partner, Sex",No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
P2,"PARTNER, NEEDLE-SHARING",NBS110,CASE,P2,"P2 - Partner, Needle-Sharing",No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
P2,"PARTNER, NEEDLE-SHARING",NBS270,CASE,P2,"P2 - Partner, Needle-Sharing",No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
P2,NS PARTNER,CON144,CONTACT_RECORD,P2,"P2 - Partner, Needle-Sharing",No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
P3,"PARTNER, BOTH",NBS110,CASE,P3,"P3 - Partner, Both",No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
P3,"PARTNER, BOTH",NBS270,CASE,P3,"P3 - Partner, Both",No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
P3,SEX/NS PART,CON144,CONTACT_RECORD,P3,"P3 - Partner, Both",No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
0610000325,BOY FRIEND,CON103,CONTACT_RECORD,PARTNER,Partner,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52-NE-NE,STD*MIS v.5.2 - REF
0610000329,GIRL FRIEND,CON103,CONTACT_RECORD,PARTNER,Partner,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52-NE-NE,STD*MIS v.5.2 - REF
0610000330,LOVER,CON103,CONTACT_RECORD,PARTNER,Partner,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52-NE-NE,STD*MIS v.5.2 - REF
0610000334,OP'S PARTNER,CON103,CONTACT_RECORD,PARTNER,Partner,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52-NE-NE,STD*MIS v.5.2 - REF
PATIENT,Patient,CON103,CONTACT_RECORD,PATIENT,Patient,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52-NE-NE,STD*MIS v.5.2 - REF
0610000216,PENIS,LAB165,LAB_REPORT,PEN,Penis,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52-NE,STD*MIS v.5.2 - REF
0610000310,EYE/CONJUNCTIVA,STD121,CASE,PHC1161,Eye/conjunctiva,Yes,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52-NE-NE,STD*MIS v.5.2 - REF
0610000314,NOT APPLICABLE,STD121,CASE,PHC1168,No lesion noted,Yes,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52-NE-NE,STD*MIS v.5.2 - REF
0610000315,OTHER,STD121,CASE,PHC1170,Other anatomic site not represented in other defined anatomic sites,Yes,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52-NE-NE,STD*MIS v.5.2 - REF
0,REFUSED,DEM152,PATIENT,PHC1175,Refused to answer,Yes,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
1,Administrative closure,NBS151,CASE,PHC149,Administrative Closure,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
5,Send OOJ,NBS151,CASE,PHC54,Send OOJ,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
08,PRIVATE PHYS./HMO,ORD127,ORGANIZATION,PHYS,Physician,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
08,PRIVATE PHYS./HMO,NPP003,PROVIDER,PHYS,Physician,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
PHYS,Reporting/Treating Physician,IXS103,INTERVIEW,PHYS,Reporting/Treating Physician,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
PIOGLITAZONE,pioglitazone,NBS138,CASE,pioglitazone,pioglitazone,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
PRESMPTV,Presumptive,IXS105,INTERVIEW,PRESMPTV,Presumptive,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
PROFSRVC,Professional Service Provider,CON103,CONTACT_RECORD,PROFSRVC,Professional Service Provider,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52-NE-NE,STD*MIS v.5.2 - REF
PROXY,Proxy,IXS103,INTERVIEW,PROXY,Proxy,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
Q,MENTAL HLTH. CENTER,NBS202,CASE,Q,Q - Mental Health Center,No,2.16.840.1.113883.5.53,Healthcare Provider Taxonomy (HIPAA),STDMIS52,STD*MIS v.5.2
Q,MENTAL HLTH. CENTER,NBS211,CASE,Q,M - Mental Health Center,No,2.16.840.1.113883.5.53,Healthcare Provider Taxonomy (HIPAA),STDMIS52,STD*MIS v.5.2
Q,ADMINISTRATIVE CLOSURE,NBS173,CASE,Q,Q - Administrative Closure,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
Q,ADMINISTRATIVE CLOSURE,NBS173,CASE,Q,Q - Administrative Closure,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
Q,ADMINISTRATIVE CLOSURE,NBS182,CASE,Q,Q - Administrative Closure,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
0610000229,FEVER,INV272,CASE,Q,Fever,Yes,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52-NE-NE,STD*MIS v.5.2 - REF
Q,SCHOOL,PLA103,PLACE,Q,School,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
R,REFUSED,DEM140,PATIENT,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REHAB. CENTER,NBS202,CASE,R,R - Rehab Center,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
R,REHAB. CENTER,NBS211,CASE,R,R - Rehab Center,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS216,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS218,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS220,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS254,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS255,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS256,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,STD117,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,STD119,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS223,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS225,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS227,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS242,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS290,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,STD107,CASE,R,R - Refused,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,STD108,CASE,R,R - Refused,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS230,CASE,R,R - Refused,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,STD109,CASE,R,R - Refused,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS231,CASE,R,R - Refused,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,STD110,CASE,R,R - Refused,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,STD111,CASE,R,R - Refused,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,STD112,CASE,R,R - Refused,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,STD113,CASE,R,R - Refused,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,STD114,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS232,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,STD118,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS296,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS292,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS294,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS291,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS295,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS299,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS293,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS297,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
5,REFUSED,NBS274,PATIENT,R,Refused,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
R,In ELR Review,NBS140,CASE,R,In ELR Review,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
R,PROVIDER REFUSAL,NBS148,CASE,R,R - Provider Refusal,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
R,"REFUSED IX""",NBS192,CASE,R,R - Refused Interview,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS129,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS131,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS133,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,In ELR Review,NBS115,CASE,R,In ELR Review,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS244,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
0610000188,CERVICAL FRIABILITY,INV272,CASE,R,Cervical Friability,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52-NE-NE,STD*MIS v.5.2 - REF
R,GYMS/HEALTH CLUBS,PLA103,PLACE,R,Gyms/Health Clubs,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
R,In ELR Review,CON145,CONTACT_RECORD,R,In ELR Review,YES,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
R,REFUSED,STD107,MORBIDITY_REPORT,R,R - Refused,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,STD108,MORBIDITY_REPORT,R,R - Refused,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS230,MORBIDITY_REPORT,R,R - Refused,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,STD109,MORBIDITY_REPORT,R,R - Refused,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS231,MORBIDITY_REPORT,R,R - Refused,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,STD110,MORBIDITY_REPORT,R,R - Refused,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,STD111,MORBIDITY_REPORT,R,R - Refused,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,STD112,MORBIDITY_REPORT,R,R - Refused,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,STD113,MORBIDITY_REPORT,R,R - Refused,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS232,MORBIDITY_REPORT,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,STD114,MORBIDITY_REPORT,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,STD118,MORBIDITY_REPORT,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS296,MORBIDITY_REPORT,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS292,MORBIDITY_REPORT,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS294,MORBIDITY_REPORT,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS291,MORBIDITY_REPORT,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS295,MORBIDITY_REPORT,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS299,MORBIDITY_REPORT,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS293,MORBIDITY_REPORT,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS297,MORBIDITY_REPORT,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS262,CASE,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
R,REFUSED,NBS262,MORBIDITY_REPORT,R,Refused to answer,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
8,Risk of domestic violence,NBS140,CASE,RDV,Risk of Domestic Violence,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
8,Risk of domestic violence,NBS115,CASE,RDV,Risk of Domestic Violence,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
8,Risk of domestic violence,CON145,CONTACT_RECORD,RDV,Risk of Domestic Violence,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
0610000217,RECTUM,LAB165,LAB_REPORT,REC,Rectum,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52-NE,STD*MIS v.5.2 - REF
REINTVW,Re-Interview,IXS105,INTERVIEW,REINTVW,Re-Interview,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
0610000336,ROOMMATE,CON103,CONTACT_RECORD,ROOMMATE,Roommate/Household Member,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52-NE-NE,STD*MIS v.5.2 - REF
2,Record search closure,NBS140,CASE,RSC,Record Search Closure,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
2,Record search closure,NBS151,CASE,RSC,Record Search Closure,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
2,Record search closure,NBS115,CASE,RSC,Record Search Closure,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
2,Record search closure,CON145,CONTACT_RECORD,RSC,Record Search Closure,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
S,SINGLE,DEM140,PATIENT,S,"Single, never married",No,2.16.840.1.113883.5.2,MaritalStatus,STDMIS52,STD*MIS v.5.2
S,STILLBORN,NBS222,CASE,S,S - Stillborn,No,2.16.840.1.114222.4.5.274,PHIN VS (CDC Local Coding System),STDMIS52,STD*MIS v.5.2
S,SUCCESSFUL,NBS148,CASE,S,S - Successful,No,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
S,SYMPTOMATIC,NBS165,CASE,S,Symptomatic,No,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
S,SYMPTOMATIC,NBS149,CASE,S,Symptomatic,No,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
0610000194,ECTOPY,INV272,CASE,S,Ectopy,Yes,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52-NE-NE,STD*MIS v.5.2 - REF
S,PARTNER'S HOME,PLA103,PLACE,S,Partner's Home,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
S,SYMPTOMATIC,NBS149,MORBIDITY_REPORT,S,Symptomatic,No,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
S1,SOCIAL CONTACT 1,NBS110,CASE,S1,S1 - Social Contact 1,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
S1,SOCIAL CONTACT 1,NBS270,CASE,S1,S1 - Social Contact 1,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
S1,SUSPECT 1,CON144,CONTACT_RECORD,S1,S1 - Social Contact 1,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
S2,SOCIAL CONTACT 2,NBS110,CASE,S2,S2 - Social Contact 2,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
S2,SOCIAL CONTACT 2,NBS270,CASE,S2,S2 - Social Contact 2,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
S2,SUSPECT 2,CON144,CONTACT_RECORD,S2,S2 - Social Contact 2,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
S3,SOCIAL CONTACT 3,NBS110,CASE,S3,S3 - Social Contact 3,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
S3,SOCIAL CONTACT 3,NBS270,CASE,S3,S3 - Social Contact 3,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
S3,SUSPECT 3,CON144,CONTACT_RECORD,S3,S3 - Social Contact 3,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
SALMETEROL,salmeterol,NBS138,CASE,salmeterol,salmeterol,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
SCHED,Scheduled/Assigned,IXS100,INTERVIEW,SCHED,Scheduled/Assigned,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
0610000219,SERUM,LAB165,LAB_REPORT,SER,Serum,Yes,2.16.840.1.113883,Health Level Seven,STDMIS52-NE,STD*MIS v.5.2 - REF
P,Surveillance follow-up,NBS140,CASE,SF,Surveillance Follow-up,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
P,Surveillance follow-up,NBS115,CASE,SF,Surveillance Follow-up,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
1,SOURCE,NBS135,CASE,SO,2 - Source,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
1,SOURCE,NBS135,CONTACT_RECORD,SO,2 - Source,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
SOANISH,SOANISH,DEM142,PATIENT,SP,Spanish,Yes,ISO 639-2,International Organization for Standardization,STDMIS52,STD*MIS v.5.2
SPANISH,SPANISH,DEM142,PATIENT,SP,Spanish,Yes,ISO 639-2,International Organization for Standardization,STDMIS52,STD*MIS v.5.2
2,SPREAD,NBS135,CASE,SP,3 - Spread,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
2,SPREAD,NBS135,CONTACT_RECORD,SP,3 - Spread,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
0610000335,OP'S SPOUSE,CON103,CONTACT_RECORD,SPOUSE,Spouse,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52-NE-NE,STD*MIS v.5.2 - REF
0610000327,EX-SPOUSE,CON103,CONTACT_RECORD,SPOUSE,Spouse,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52-NE-NE,STD*MIS v.5.2 - REF
S,Secondary referral,NBS140,CASE,SR,Secondary Referral,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
S,Secondary referral,NBS115,CASE,SR,Secondary Referral,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
SR,SR,DEM107,PATIENT,SR,Sr.,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
S,Secondary referral,CON145,CONTACT_RECORD,SR,Secondary Referral,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
NUER,NUER,DEM142,PATIENT,SSA,Nilo-Saharan (Other),Yes,ISO 639-2,International Organization for Standardization,STDMIS52,STD*MIS v.5.2
"NUER, SOME ENGL","NUER, SOME ENGL",DEM142,PATIENT,SSA,Nilo-Saharan (Other),Yes,ISO 639-2,International Organization for Standardization,STDMIS52,STD*MIS v.5.2
02,STD CLINIC,ORD127,ORGANIZATION,STDC,STD Clinic,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
02,STD CLINIC,NPP003,PROVIDER,STDC,STD Clinic,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
SUBJECT,Subject of Investigation,IXS103,INTERVIEW,SUBJECT,Subject of Investigation,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
03,DRUG RX CLINIC,ORD127,ORGANIZATION,SURF,Substance use rehabilitation facility,Yes,2.16.840.1.113883,Health Level Seven,STDMIS52,STD*MIS v.5.2
03,DRUG RX CLINIC,NPP003,PROVIDER,SURF,Substance use rehabilitation facility,Yes,2.16.840.1.113883,Health Level Seven,STDMIS52,STD*MIS v.5.2
C,COHABITATION,DEM140,PATIENT,T,Domestic partner,Yes,2.16.840.1.113883.5.2,MaritalStatus,STDMIS52,STD*MIS v.5.2
TELEPHONE,TELEPHONE,IXS106,INTERVIEW,T,Telephone,Yes,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
